"34_S125","49_S126","53_S94","90_S119","10_S57","24_S38","29_S90","7_S29","43_S61","28_S115","12_S37","59_S87","30_S109","55_S66","22_S84","9_S69","93_S107","81_S130","75_S140","19_S58","57_S127","27_S49","71_S129","66_S102","64_S72","70_S96","23_S28","84_S104","5_S32","16_S69","88_S62","77_S112","65_S91","58_S71","91_S132","79_S46","48_S70","56_S138","95_S27","32_S134","349_S78","297_S34","284_S100","272_S64","353_S151","276_S121","326_S81","300_S50","334_S77","340_S143","266_S86","330_S93","313_S65","338_S142","351_S47","282_S133","323_S54","332_S82","347_S88","307_S80","309_S141","321_S24","292_S108","319_S40","310_S67","270_S113","279_S114","328_S60","317_S25","294_S122"
"hsa-miR-1261",0.174363473021231,0.399072641882441,-2.91433543964104e-16,6.59194920871187e-17,0.298836350731091,-0.554165867433586,-0.0336224142372851,0.248913631267689,-0.567540519791491,0.334766482194717,3.08780778723872e-16,-0.085458209589475,0.0537105101809757,2.53269627492614e-16,-5.20417042793042e-17,-2.42861286636753e-17,0.229838283503888,-0.175258421409837,-0.174522342389199,-0.0286609968034511,-0.2724192728316,-0.489452161469531,-0.0580930494192523,-6.59194920871187e-17,-6.59194920871187e-17,0.0352070089514686,0.200395638006882,0.259344413223201,-0.200395638006883,-0.0413451517209622,-0.216395851488853,-0.0982378428707863,4.5102810375397e-17,-0.257491199010129,-0.196215869266604,0.180365891108931,0.396971653874561,-0.0438565458932187,-0.166309917828568,0.0569314055016178,-0.171363804161876,-0.248913631267689,9.36750677027476e-17,0.200024800965327,0.362038200311129,-0.452096422225609,-7.97972798949331e-17,0.554165867433585,-4.54497550705923e-16,0.045481135365508,4.5102810375397e-17,0.0854582095894747,-3.64291929955129e-16,-0.559289278508149,4.16333634234434e-17,-0.116270423601979,-0.30768610469386,0.216395851488853,-0.0352070089514684,-0.393862493635513,-0.407519335676637,2.98025493172815e-15,0.151261623213954,2.08166817117217e-17,0.393862493635513,0.153475798282907,5.20417042793042e-17,0.660021027386463,0.293630131413497,0.367117251648586
"hsa-miR-1268a@",0.0626919666807288,-0.92432099204468,1.77809156287623e-16,-1.04083408558608e-17,0.428971821859291,-0.473221460888858,-0.427141614119307,-0.334794234819155,-0.0044248366894059,0.271363725758098,-2.42861286636753e-17,-0.119820242140183,-0.756494495736367,-1.17961196366423e-16,-1.11022302462516e-16,-1.11022302462516e-16,0.256591270588216,-0.224206921976659,0.594796174853152,0.288468224950095,0.386855207030654,0.208720710672574,-0.687677720029488,2.08166817117217e-17,9.71445146547012e-16,0.200504012192884,-0.198456703648978,-0.105775263447063,0.198456703648978,-0.713122477263699,0.331110687080283,-0.0873207351662907,-6.24500451351651e-16,0.284150655404409,0.170550343531093,0.0609138012982538,0.1601128165881,-0.227062534213462,0.561666053643758,-0.0540174093701287,0.314811230652528,0.334794234819154,3.46944695195361e-17,-0.603279455602623,0.196065929142394,0.0827131530503179,-2.08166817117217e-17,0.473221460888857,-1.38777878078145e-17,-0.384007286629856,2.0122792321331e-16,0.119820242140183,-2.77555756156289e-17,-0.190935125822738,1.82145964977565e-17,0.624985753348757,-0.361582515530917,-0.331110687080283,-0.200504012192884,-0.0516432128530105,0.187941357487462,-1.24206200879939e-15,0.928928574160654,-3.46944695195361e-17,0.0516432128530105,0.31554796572987,-2.08166817117217e-17,-0.364408690571269,-0.260997339411094,-0.0100713228053542
"hsa-miR-127-3p",-0.35676090852,-0.237240828302041,-9.71445146547012e-17,-3.46944695195361e-17,0.0921351450331534,0.701678440296651,0.218284746122326,0.290765237497482,0.0433970453388609,-0.215754191242878,8.46545056276682e-16,1.00510592045181,1.22089963675191,-1.04083408558608e-16,4.78783679369599e-16,1.38777878078145e-17,-0.299701569612504,-0.832151116177145,0.348043020385786,-0.558551850134811,-0.730528508017991,-0.230376160974781,0.27066254453698,4.16333634234434e-17,-1.03389519168218e-15,0.13662783837485,0.248634326955552,0.237922215321783,-0.248634326955552,-0.98269905893519,-0.224048046539237,-0.0516163963199072,1.42941214420489e-15,0.890563913902035,0.0814168234901772,-2.02352305291773,-0.358412211864529,0.81763684677424,-0.421503633387021,-0.325030554078032,-0.0259613736636921,-0.290765237497483,-9.71445146547012e-17,0.584513223798503,-0.735829917492497,0.608792406793802,9.0205620750794e-17,-0.701678440296649,1.38777878078145e-17,0.706726888701699,0,-1.00510592045181,-2.28983498828939e-16,0.402727331562665,1.38777878078145e-17,0.08609836398302,2.17853357340228,0.224048046539238,-0.13662783837485,-0.750866291001983,0.0291030287907986,-5.41233724504764e-16,-0.319935182171853,2.77555756156289e-17,0.750866291001983,0.373640226017591,1.2490009027033e-16,0.545391327500449,0.26649311290247,-1.29740490729794
"hsa-miR-127-5p",-0.163637865623787,0.133447717551154,1.38777878078145e-17,1.42247325030098e-16,0.244830499718274,0.687138236026258,0.319013995854505,0.558887807989214,0.340539089304971,0.430176201093308,1.15532583500055e-15,1.93716423211599,1.16502076345531,1.14491749414469e-16,-3.81639164714898e-17,1.73472347597681e-17,-0.53514681194541,-0.654408844280848,-0.626641596543491,0.213696665989761,-1.10733978101719,-0.0222621853464601,-0.0792558689603604,1.14491749414469e-16,-1.35655375821386e-15,-0.318119454593278,-0.0924719290675598,0.504349395364746,0.0924719290675599,-0.761175577573064,0.20295773912907,-0.186473713321274,8.6389229103645e-16,0.516345077854787,0.216132816090906,-0.884807745103581,0.311685280747207,0.760547913158444,-0.408429198777452,-0.157557527506003,0.15778401752033,-0.558887807989214,1.97758476261356e-16,-0.371480683510092,-0.886133645257357,0.900892157983061,-1.90819582357449e-16,-0.687138236026257,2.08166817117217e-16,0.879144762667183,5.89805981832114e-17,-1.93716423211599,-5.30825383648903e-16,0.148647102386467,-1.00613961606655e-16,0.242893734584149,1.1318648469648,-0.20295773912907,0.318119454593279,-0.872792701277924,0.00698888259017342,-1.13450915328883e-15,-0.847866162212941,-2.42861286636753e-17,0.872792701277924,0.60789319832122,2.53269627492614e-16,-0.629962184705718,0.161372096916232,-1.07068682443197
"hsa-miR-1270",-0.082881875071623,-0.298375421990565,2.9316826744008e-16,4.68375338513738e-17,0.170693934352296,0.0355925774206615,0.351042960940477,-0.448348027247129,0.851572608772366,-0.44414862528424,-7.68482499857726e-16,0.199338234852523,0.393015458264619,-2.30718222304915e-16,2.4459601011273e-16,2.60208521396521e-17,-0.681199794661807,0.126175371299288,-0.530647688111403,-0.746672681272755,0.258592865296176,-0.180182617876241,-0.117876248714825,4.68375338513738e-17,-3.17454396103756e-16,-0.202170614794218,-0.147871794176952,-0.226559086255859,0.147871794176953,-0.31011673400056,-0.173065883233189,-0.323819600399207,4.49293380277993e-16,0.139422799648264,0.33015683372133,-0.319780863141774,-0.767611601310904,0.719014407191307,0.235287124763917,-0.751048186231624,0.262366722132147,0.448348027247129,-1.05818132034585e-16,0.484305959140609,-0.0415167117410188,0.534062331097523,-2.79290479632266e-16,-0.0355925774206615,5.04804531509251e-16,0.140534715984098,-8.67361737988404e-18,-0.199338234852523,4.33680868994202e-17,0.179751383990218,-9.8879238130678e-17,0.200758123786448,0.422877824888462,0.173065883233188,0.202170614794219,0.224541823581138,-0.0990180042430787,8.10115863281169e-16,0.0881326912922485,-2.25514051876985e-17,-0.224541823581138,0.471559322944982,-2.25514051876985e-17,0.096221610414778,-0.338384086510605,-0.195705223103467
"hsa-miR-1271-5p",-0.378035871433976,0.282172942206144,-8.32667268468867e-17,1.38777878078145e-17,0.327635769933939,-0.234075351048784,-0.400597927691245,0.00225413438625395,-0.377664383580734,-0.20600454504202,5.82867087928207e-16,-0.011922416377033,0.353185745511542,1.38777878078145e-17,8.32667268468867e-17,-2.77555756156289e-16,0.378956458212395,-0.231970974358614,0.164271857350192,-0.348993016442508,-0.0569594804280969,-0.129813675097526,0.202512043095139,0,-7.21644966006352e-16,0.464610111558193,0.170040507947467,-0.251670650712665,-0.170040507947467,0.240429053399562,-0.364749056960869,-0.218632282729538,1.2490009027033e-16,-0.568064823333502,0.0216414694788504,0.231601915681235,0.16148479923723,0.0675314707410296,-0.150397208993538,0.241098660399732,0.25277268950914,-0.00225413438625426,1.38777878078145e-17,0.0962203269333683,0.256928421575855,-0.114031581639016,5.55111512312578e-17,0.234075351048783,-1.66533453693773e-16,-0.611324823177804,-9.71445146547012e-17,0.0119224163770329,-2.08166817117217e-16,0.00593669203495866,-1.17961196366423e-16,0.175523828338838,-0.00612619575079499,0.364749056960869,-0.464610111558193,0.10452787701532,0.354396401601949,1.23512311489549e-15,0.0504909221624106,2.77555756156289e-17,-0.10452787701532,-0.27435211376846,1.38777878078145e-17,0.34599325944103,-0.0750785109369016,0.188933338272401
"hsa-miR-1273c",-0.321993965595623,0.0505373237110324,9.0205620750794e-17,-2.77555756156289e-17,0.0982557830489525,-0.502915987560772,-0.129910870991948,-0.255270298439313,0.0176758873910753,0.307329718900931,-1.87350135405495e-16,0.112944671081378,-0.352504696405904,2.42861286636753e-16,2.08166817117217e-17,-1.17961196366423e-16,-0.198119769668956,0.0524408050074538,0.523514586410767,-0.388303286919778,0.0633297468177215,-0.175096051456562,-0.0308642968883831,-2.08166817117217e-17,3.81639164714898e-16,-0.0958526617602751,0.121103649087878,-0.240059848555205,-0.121103649087878,-0.502624489548258,-0.230286559616125,0.332071799477809,-2.98372437868011e-16,0.404368706499305,0.328030640660904,-0.795685362407416,-0.240592718409452,0.0152891169875391,0.821146002680988,0.161440984749944,0.233356020640829,0.255270298439313,-6.93889390390723e-18,0.154947266278949,0.0507178121232788,-0.151754067176711,1.17961196366423e-16,0.502915987560771,-6.93889390390723e-18,-0.323710373623561,-2.08166817117217e-17,-0.112944671081377,6.24500451351651e-17,-0.328567278390759,-2.08166817117217e-17,0.352858262484006,0.2817252976149,0.230286559616125,0.0958526617602751,0.0636280830751722,0.272992561500282,1.02001740387436e-15,-0.230855056012131,-6.93889390390723e-18,-0.0636280830751722,0.0368814665590488,-6.93889390390723e-18,0.398012882474939,-0.307185937888473,-0.239094602081537
"hsa-miR-1273h-3p",-0.208398523171899,0.281682571628435,-3.46944695195361e-18,5.89805981832114e-17,0.232746604357404,-0.0698976795941672,-0.782813350047693,0.167798560678524,0.0637058484631881,0.0434297980163578,5.16947595841089e-16,0.442370630738024,-0.285959033707804,-7.97972798949331e-17,1.28369537222284e-16,-2.60208521396521e-16,0.399250397244302,-0.0721230941657021,0.239519121642075,-0.404453338831331,0.162898185199437,-0.53888769710029,-0.0862362331358699,-6.59194920871187e-17,3.71230823859037e-16,0.120546543760871,-0.26210521329335,0.545369428345563,0.26210521329335,-0.0488395777599523,-0.524626759246346,-0.39978249865502,-2.8796409701215e-16,-0.183907026597452,0.383562952803391,-0.204217652866535,0.231393372490369,-0.713447619976235,0.481617753126657,0.00518000643123511,-0.252145177539862,-0.167798560678525,-8.67361737988404e-17,0.656598516371192,0.401793555248492,-0.0886995376547105,1.49186218934005e-16,0.0698976795941675,7.28583859910259e-17,-0.530451292653027,5.20417042793042e-17,-0.442370630738023,-2.81025203108243e-16,0.480635469270282,-4.5102810375397e-17,0.29463475630777,-0.0941765993111972,0.524626759246346,-0.120546543760871,-0.000372278758313211,0.128657737404535,-6.97358837342676e-16,0.206799464681296,1.04083408558608e-17,0.000372278758313287,-0.731385322384954,7.97972798949331e-17,0.243788476146733,-0.183223500948925,0.325883061329745
"hsa-miR-1273h-5p",-0.269550606655469,0.715464253106273,-1.94289029309402e-16,5.55111512312578e-17,0.342428477649732,-0.528464021761172,-0.825773048603822,-0.0225897071588247,-0.261261353099037,0.182916480313733,3.95516952522712e-16,0.26474156424771,-0.0263730606008939,4.16333634234434e-17,6.24500451351651e-17,-1.38777878078145e-17,0.361246503361837,0.675665191252891,0.0506739733813493,-1.01909231883488,0.351407542179681,-0.0188215886732454,0.245457306451115,-3.46944695195361e-17,-4.16333634234434e-17,0.102748945313319,-0.664780769328508,-0.410868507032043,0.664780769328507,0.0756594216201478,-0.820369764513538,-0.323456814531464,-4.16333634234434e-17,-0.418087899269881,0.464526545241985,-0.38136261298894,-0.0409049117106452,-0.302957883540133,0.687195713160603,0.362418848392495,0.753145737040205,0.0225897071588245,-1.11022302462516e-16,0.265946581794676,-0.183811832941708,0.162141186555215,2.77555756156289e-17,0.528464021761171,-8.32667268468867e-17,-0.111523812106561,8.32667268468867e-17,-0.264741564247709,-9.0205620750794e-17,-0.603917596623685,-9.71445146547012e-17,0.0240933002043553,0.147187538742792,0.820369764513539,-0.10274894531332,0.257235003636198,0.295335645048269,0,-0.554148625130026,3.46944695195361e-17,-0.257235003636198,-0.0308826463902567,2.77555756156289e-17,0.320987853482928,-0.453020638914455,-0.248082341333137
"hsa-miR-1275",-0.391481458657074,0.334458547330133,-2.84494650060196e-16,6.93889390390723e-18,0.202581515556631,-0.61093894845726,-0.776859915340259,-0.29146940066559,-0.584194631933289,-0.249975920219078,-1.38777878078145e-16,-0.151507120101789,-0.296179960215281,-8.32667268468867e-17,2.35922392732846e-16,2.4980018054066e-16,0.0801501440735242,-0.00855384003320048,0.484655491941215,-0.534179369187315,-0.106624677305717,-0.605121806172335,-0.116127962713355,-2.77555756156289e-17,2.4980018054066e-16,0.257271611289848,0.434420689090584,0.682158157936093,-0.434420689090585,-0.0110010146494166,0.0793941378136763,-0.220908538207326,-1.66533453693773e-16,-0.191580500907214,0.696709771266736,-0.591932736142405,-0.303658075495677,-0.0590539654176149,-0.291608182460721,-0.51647951521276,0.625917446151684,0.29146940066559,1.11022302462516e-16,-0.0917380769643684,0.166146059020836,-0.617376760443178,1.11022302462516e-16,0.61093894845726,-3.19189119579733e-16,-0.928949649399813,0,0.151507120101788,4.16333634234434e-17,-0.0794349996060707,-4.16333634234434e-17,0.507609421370428,0.339930789553291,-0.0793941378136763,-0.257271611289848,0.103845202585058,0.762803590378977,1.33226762955019e-15,0.50382675132037,2.08166817117217e-17,-0.103845202585058,-0.104297936579907,5.55111512312578e-17,1.4929745136013,0.543610129049836,0.253787164712321
"hsa-miR-1277-3p",0.756063010863749,0.268594953870695,-1.80411241501588e-16,-1.52655665885959e-16,-1.09149089553588,0.0249956376058073,1.14950995314737,1.0111350356824,0.418755784388515,0.859025517493147,2.22044604925031e-16,1.04323468678796,-0.362955872341976,5.27355936696949e-16,5.55111512312578e-17,2.77555756156289e-17,0.585760801509014,-0.213661963440778,0.585282096129514,1.10898377431519,0.270700988155582,1.40847334742451,-0.832247816864034,8.32667268468867e-17,7.49400541621981e-16,-0.415011052269575,0.348483533781701,-0.167158058758269,-0.348483533781701,0.400283654085757,1.02698988316851,-0.0783422693420532,-3.60822483003176e-16,0.691207241450125,-1.73527075465638,0.513912727448431,-0.68301294862281,-0.183712357816852,-0.464605935332725,0.0801694284195379,-0.704024800300656,-1.0111350356824,-2.4980018054066e-16,-0.404958974014531,0.233099590215694,0.0331274977278257,1.94289029309402e-16,-0.0249956376058077,2.77555756156289e-16,1.1628752789827,-8.32667268468867e-17,-1.04323468678796,-5.55111512312578e-17,-0.286989483289696,-8.32667268468867e-17,0.0761848060002846,0.0626555433741513,-1.02698988316851,0.415011052269574,-0.732427821711135,-1.39597486919839,-6.93889390390723e-16,-0.223380182256468,-1.38777878078145e-17,0.732427821711136,-0.0923348659352141,8.32667268468867e-17,-1.14421618319021,-0.111962335489857,-0.488365428614995
"hsa-miR-1277-5p",0.301659392702707,-0.560110410689007,-8.32667268468867e-17,5.55111512312578e-17,-0.119188427890054,0.237578443100346,0.284010908722024,0.854423898237501,0.451706899037977,1.34377156760078,8.04911692853238e-16,0.212155271621851,-0.028381830856871,4.30211422042248e-16,-5.759281940243e-16,1.31838984174237e-16,0.483639043144774,0.0855342629280063,-0.445313047681437,0.495457412745751,0.495763757438583,0.239681788726488,-0.227462225994398,1.45716771982052e-16,1.04083408558608e-16,-0.0333772561061706,0.264726771974891,-0.0647854871044574,-0.26472677197489,-0.0398086190036239,0.644898735153089,0.583513523940703,-1.59594559789866e-16,0.158997046893677,-0.7676499518668,0.607053036511805,0.62017149045519,-0.639001865270918,-0.370996843335562,0.208023594936792,-0.448138985689257,-0.854423898237501,6.93889390390723e-18,-0.0473184270564958,-0.149604087922548,0.433885378374447,-2.28983498828939e-16,-0.237578443100346,3.33066907387547e-16,0.762761302389857,-1.04083408558608e-16,-0.212155271621851,-8.81239525796218e-16,0.100331630763432,3.46944695195361e-17,-0.0741971667083086,-0.179746963748986,-0.644898735153089,0.0333772561061706,-0.649063402983465,-0.613157214467309,-2.32452945780892e-15,-0.457288491626143,0,0.649063402983465,-0.885890423976549,6.24500451351651e-17,-1.31156017821965,-0.0563092294272573,-0.170052158777357
"hsa-miR-1278",0.9141511765398,-0.0107375401098386,-1.2490009027033e-16,4.16333634234434e-17,-0.153833519823915,-0.204343636737974,0.52069530920909,0.0165721280753916,0.253078578378285,0.71029409532155,-5.68989300120393e-16,0.943370894368236,0.0298743106352229,3.05311331771918e-16,-3.05311331771918e-16,-8.32667268468867e-17,0.0757970821260383,-0.287521862498204,-0.107498511457364,1.49917140156467,0.284328788521522,0.00223721569015092,-0.792087894671569,0,1.94289029309402e-16,-0.010290272296012,0.064440859478842,-0.0819901023764565,-0.0644408594788421,0.224322700227877,0.252242969291382,0.392627563991943,-1.66533453693773e-16,-0.070489180403961,-0.596492391335128,-0.233233704853662,0.490319700418974,-0.318279261024513,0.702853683343269,0.115940574879448,-0.587783937842369,-0.0165721280753915,0,-0.911387463722303,-0.231215891938251,0.188850984543214,8.32667268468867e-17,0.204343636737973,1.66533453693773e-16,0.375932266093263,2.22044604925031e-16,-0.943370894368235,5.55111512312578e-17,-1.27212825838609,1.38777878078145e-17,-0.122063281868232,-0.475390287278401,-0.252242969291383,0.0102902722960123,-0.041102612639265,-0.144716374155012,-1.55431223447522e-15,-0.570741008425318,-1.38777878078145e-17,0.041102612639265,0.431652487501771,0,-0.74563549448741,0.00577030878879473,0.495327738883117
"hsa-miR-128-1-5p",-0.109419694501723,0.0995681696823399,5.72458747072346e-17,-7.97972798949331e-17,-0.198116110388931,0.169004380031286,-0.0471671442037179,0.158186819918755,0.132937756341791,0.0245303824229335,4.85722573273506e-17,-0.0836063244116596,0.143020971880204,1.21430643318376e-17,-1.26634813746307e-16,-1.38777878078145e-17,0.560104904283055,0.507090099841333,0.909467079881742,0.68413008549631,0.295550700455479,-0.662292616112803,0.332070376584833,-9.36750677027476e-17,-1.54390389361936e-16,0.177696731937354,0.17241742251825,0.137442515992524,-0.17241742251825,-0.027990056456496,-0.0929755519502694,0.00221124418698345,4.5102810375397e-17,0.226106166845428,-0.512937760079337,-1.60989643929006,0.323703890927631,-0.49853838678342,0.03693803232229,0.0655451703354156,-1.3829296575939,-0.158186819918755,-2.04697370165263e-16,0.698799572097592,-0.213180790931112,0.101072896105765,2.53269627492614e-16,-0.169004380031285,2.34187669256869e-16,-0.226554490038155,4.5102810375397e-17,0.0836063244116596,-1.73472347597681e-17,-0.627379875837476,-1.04083408558608e-17,-0.222650682083111,0.406601965305622,0.0929755519502695,-0.177696731937354,0.0506654833237793,0.439735280969267,-2.03656536079677e-15,-0.202852309975089,0,-0.0506654833237793,-0.266287092543132,1.73472347597681e-17,0.20565096884338,1.16635644166215,-0.690441565645602
